Ticker,Year,Name,CAGR of  Market Cap over 1 Month,CAGR of  P/E over 1 Month,Sharpe:M-1,Tkr & Exch,BEst Target Px:D-1,Tot Assets LF,FCF T12M,Governance,Security_Name,Industry,Country
ES US Equity,2016,EVERSOURCE ENERGY,10.1409,0,0.9858,ES      US,58.625,31082336256,-169463984,7.74,Eversource Energy,Electric Transmission & Dist,United States
ES US Equity,2017,EVERSOURCE ENERGY,87.8049,87.8048,11.9381,ES      US,65.091,33163620352,-243157000,8.11,Eversource Energy,Electric Transmission & Dist,United States
ES US Equity,2018,EVERSOURCE ENERGY,21.4012,21.4011,1.078,ES      US,64.382,37515669504,-670445000,8.17,Eversource Energy,Electric Transmission & Dist,United States
ES US Equity,2019,EVERSOURCE ENERGY,-42.8282,-42.8283,-3.5492,ES      US,84.167,39725395968,-639016000,8.37,Eversource Energy,Electric Transmission & Dist,United States
ES US Equity,2020,EVERSOURCE ENERGY,29.948,29.2508,1.399,ES      US,91.579,43507343360,-873080008,NA,Eversource Energy,Electric Transmission & Dist,United States
ESRX US Equity,2014,EVERNORTH HEALTH INC,153.9793,205.1948,10.2423,ESRX    US,81.2,53439201280,4084300032,7.41,Evernorth Health Inc,Health Care Supply Chain,United States
ESRX US Equity,2015,EVERNORTH HEALTH INC,198.4553,195.6355,8.5602,ESRX    US,98.088,51996499968,4611999904,7.52,Evernorth Health Inc,Health Care Supply Chain,United States
ESRX US Equity,2016,EVERNORTH HEALTH INC,-51.7173,0,-0.9133,ESRX    US,80.471,50909298688,5188099968,7.44,Evernorth Health Inc,Health Care Supply Chain,United States
ESRX US Equity,2017,EVERNORTH HEALTH INC,-43.0338,-28.3373,-0.8364,ESRX    US,67.077,51206201344,5960300096,NA,Evernorth Health Inc,Health Care Supply Chain,United States
ESRX US Equity,2018,EVERNORTH HEALTH INC,33.2103,28.8808,1.199,ESRX    US,94.327,55441600512,4026700032,NA,Evernorth Health Inc,Health Care Supply Chain,United States
ESS US Equity,2014,ESSEX PROPERTY TRUST INC,300.0483,267.6744,17.1002,ESS     US,200.6,11666562048,-378858992,6.3,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2015,ESSEX PROPERTY TRUST INC,-30.9572,-34.4536,-1.5933,ESS     US,250.409,12012717056,-18887000,6.19,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2016,ESSEX PROPERTY TRUST INC,56.8483,0,0.8743,ESS     US,238.19,12177196032,168905008,6.45,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2017,ESSEX PROPERTY TRUST INC,-12.9845,-13.7155,-1.1274,ESS     US,268.632,12512523264,113562008,7.38,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2018,ESSEX PROPERTY TRUST INC,34.3846,34.037,1.3167,ESS     US,262.909,12518142976,482001000,7.33,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2019,ESSEX PROPERTY TRUST INC,-30.6117,-34.6123,-3.8129,ESS     US,333.476,12997892096,400439984,7.22,Essex Property Trust Inc,Residential REIT,United States
ESS US Equity,2020,ESSEX PROPERTY TRUST INC,141.2769,141.5087,3.5105,ESS     US,239.105,13401041920,94413992,NA,Essex Property Trust Inc,Residential REIT,United States
ETFC US Equity,2014,E*TRADE FINANCIAL CORP,26.702,24.4365,0.7536,ETFC    US,24.769,45818998784,519256992,7.99,E*TRADE Financial Corp,Wealth Management,United States
ETFC US Equity,2015,E*TRADE FINANCIAL CORP,692.327,611.6057,19.2189,ETFC    US,32.333,41204998144,924000000,7.87,E*TRADE Financial Corp,Wealth Management,United States
ETFC US Equity,2016,E*TRADE FINANCIAL CORP,-58.6145,0,-1.8296,ETFC    US,32.071,49199001600,823000000,7.88,E*TRADE Financial Corp,Wealth Management,United States
ETFC US Equity,2017,E*TRADE FINANCIAL CORP,-16.3349,4.0931,0.2003,ETFC    US,48.467,60374999040,703000000,7.92,E*TRADE Financial Corp,Wealth Management,United States
ETFC US Equity,2018,E*TRADE FINANCIAL CORP,-26.0725,-5.8965,-0.1745,ETFC    US,62.267,64705998848,1583000000,7.71,E*TRADE Financial Corp,Wealth Management,United States
ETFC US Equity,2019,E*TRADE FINANCIAL CORP,264.2872,605.051,28.1595,ETFC    US,44.312,61707001856,1281000000,NA,E*TRADE Financial Corp,Wealth Management,United States
ETN US Equity,2014,EATON CORP PLC,164.5259,173.184,5.3415,ETN     US,75.579,34239000576,1186000000,7.4,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2015,EATON CORP PLC,140.3066,170.6661,7.9584,ETN     US,59.333,32201000960,1951000000,7.8,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2016,EATON CORP PLC,-64.2555,0,-1.6668,ETN     US,66.222,31236999168,2169000000,7.6,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2017,EATON CORP PLC,-2.6838,8.8173,1.2484,ETN     US,83.824,32725000192,1923000000,7.3,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2018,EATON CORP PLC,-79.8996,-79.9525,-2.4467,ETN     US,87.095,31627999232,2132000000,7.68,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2019,EATON CORP PLC,292.9369,368.1734,20.8136,ETN     US,92.609,31894999040,2739000000,7.86,Eaton Corp PLC,Diversified Industrials,United States
ETN US Equity,2020,EATON CORP PLC,75.4513,83.3848,3.0096,ETN     US,116.955,30985000960,2501000000,8.05,Eaton Corp PLC,Diversified Industrials,United States
ETR US Equity,2014,ENTERGY CORP,98.1877,87.1883,3.8146,ETR     US,80.308,44541648896,1259468000,7.72,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2015,ENTERGY CORP,-14.5568,-7.8924,-0.4133,ETR     US,72.094,45041606656,445965000,7.62,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2016,ENTERGY CORP,-39.9639,0,-2.5458,ETR     US,74.567,47738179584,-1462648048,7.43,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2017,ENTERGY CORP,215.4905,200.7433,20.4442,ETR     US,85.077,46398443520,331667032,7.5,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2018,ENTERGY CORP,46.0735,43.4535,2.1714,ETR     US,88.094,48471171072,-1441628992,7.79,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2019,ENTERGY CORP,-19.1483,-20.3631,-1.01,ETR     US,121.933,50506268672,-1721656944,7.68,Entergy Corp,Integrated Electric Utilities,United States
ETR US Equity,2020,ENTERGY CORP,-11.8391,-11.949,-0.4242,ETR     US,116.684,56070250496,-1578842000,NA,Entergy Corp,Integrated Electric Utilities,United States
ETSY US Equity,2020,ETSY INC,411.6204,167.324,2.6341,ETSY    US,164.824,2214504960,506650000,NA,Etsy Inc,Online Marketplace,United States
EVRG US Equity,2018,EVERGY INC,30.0907,NA,2.416,EVRG    US,60.167,26659299328,NA,7.6,Evergy Inc,Integrated Electric Utilities,United States
EVRG US Equity,2019,EVERGY INC,-41.1554,-41.1554,-4.0294,EVRG    US,66.3,25907499008,448199968,7.78,Evergy Inc,Integrated Electric Utilities,United States
EVRG US Equity,2020,EVERGY INC,77.9794,77.9794,4.1525,EVRG    US,60.125,26881200128,304300000,NA,Evergy Inc,Integrated Electric Utilities,United States
EW US Equity,2014,EDWARDS LIFESCIENCES CORP,510.5267,450.2175,11.0699,EW      US,117.941,3350000128,971900000,7.48,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2015,EDWARDS LIFESCIENCES CORP,183.539,173.2168,7.6828,EW      US,174.647,3876600064,439400000,7.54,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2016,EDWARDS LIFESCIENCES CORP,-97.2349,0,-1.534,EW      US,121.421,4338999808,456700000,7.45,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2017,EDWARDS LIFESCIENCES CORP,-58.7457,-59.7935,-1.7601,EW      US,126.471,5488399872,658500000,7.48,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2018,EDWARDS LIFESCIENCES CORP,6.1389,8.1052,0.1537,EW      US,158.895,5958199808,764700000,7.19,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2019,EDWARDS LIFESCIENCES CORP,36.2089,31.9316,1.326,EW      US,245.789,5966300160,832500000,7.31,Edwards Lifesciences Corp,Medical Devices,United States
EW US Equity,2020,EDWARDS LIFESCIENCES CORP,-5.416,-8.0751,-0.2352,EW      US,88.571,6800799744,689400000,NA,Edwards Lifesciences Corp,Medical Devices,United States
EXC US Equity,2014,EXELON CORP,138.2148,137.3436,5.1033,EXC     US,37.333,85263998976,-174999936,6.88,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2015,EXELON CORP,-8.6361,-57.5432,-2.1642,EXC     US,34.333,95128002560,-1173000000,7.27,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2016,EXELON CORP,27.7531,0,2.118,EXC     US,36.889,114534998016,511000000,7.17,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2017,EXELON CORP,113.5978,113.5976,13.8334,EXC     US,41.812,118472998912,-1241000000,6.97,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2018,EXELON CORP,13.8192,13.8192,0.6638,EXC     US,46.632,119484997632,-4873000064,7.13,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2019,EXELON CORP,-57.742,-57.742,-2.7039,EXC     US,52.206,122737999872,35000000,6.93,Exelon Corp,Integrated Electric Utilities,United States
EXC US Equity,2020,EXELON CORP,432.0596,432.0599,15.8783,EXC     US,46.889,127767003136,-2223000000,NA,Exelon Corp,Integrated Electric Utilities,United States
EXPD US Equity,2014,EXPEDITORS INTL WASH INC,143.5581,176.2743,7.0481,EXPD    US,46.167,2926053120,330016992,7.31,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2015,EXPEDITORS INTL WASH INC,-2.5848,15.7228,0.8176,EXPD    US,53.353,2827017984,495605000,7.68,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2016,EXPEDITORS INTL WASH INC,-19.4192,0,-1.4729,EXPD    US,54.4,2707138048,540255000,7.84,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2017,EXPEDITORS INTL WASH INC,-43.4297,-43.4296,-3.8155,EXPD    US,56.455,3022756096,399844000,7.78,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2018,EXPEDITORS INTL WASH INC,-26.9736,-17.9508,-0.6546,EXPD    US,71.733,3334799872,532085000,7.88,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2019,EXPEDITORS INTL WASH INC,121.9202,128.0331,5.7832,EXPD    US,75.571,3706452992,660964000,7.57,Expeditors International of Wa,Logistics Services,United States
EXPD US Equity,2020,EXPEDITORS INTL WASH INC,-2.0078,-12.4153,-0.5475,EXPD    US,87.933,4358554112,619064992,7.6,Expeditors International of Wa,Logistics Services,United States
EXPE US Equity,2014,EXPEDIA GROUP INC,-33.3579,-29.2789,-0.739,EXPE    US,90.545,9424988160,1041744024,4.92,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2015,EXPEDIA GROUP INC,196.7333,178.299,4.8251,EXPE    US,148.5,12403272704,627535024,5.04,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2016,EXPEDIA GROUP INC,101.8204,0,3.2785,EXPE    US,141.538,16131766272,632491008,5.37,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2017,EXPEDIA GROUP INC,-88.1398,-88.6922,-1.5105,EXPE    US,153.778,19035232256,1234780992,5.46,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2018,EXPEDIA GROUP INC,8.6302,12.6614,0.3886,EXPE    US,152.038,19140999168,1178395008,5.93,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2019,EXPEDIA GROUP INC,-36.4698,19.275,1.2078,EXPE    US,155.368,21380999168,1173000064,5.71,Expedia Group Inc,Internet Media & Services,United States
EXPE US Equity,2020,EXPEDIA GROUP INC,304.2277,NA,6.353,EXPE    US,111.615,19679000576,-4073000000,NA,Expedia Group Inc,Internet Media & Services,United States
EXR US Equity,2016,EXTRA SPACE STORAGE INC,-34.39,0,-1.6904,EXR     US,86.091,6742055936,-418194984,6.92,Extra Space Storage Inc,Self-storage REIT,United States
EXR US Equity,2017,EXTRA SPACE STORAGE INC,122.3714,122.2117,7.3975,EXR     US,81.083,7086955008,127174000,7.18,Extra Space Storage Inc,Self-storage REIT,United States
EXR US Equity,2018,EXTRA SPACE STORAGE INC,56.1545,55.9681,2.5929,EXR     US,95.714,7798689792,-246045008,7.3,Extra Space Storage Inc,Self-storage REIT,United States
EXR US Equity,2019,EXTRA SPACE STORAGE INC,-56.1617,-56.6555,-3.6075,EXR     US,115.545,8318430208,250799000,6.8,Extra Space Storage Inc,Self-storage REIT,United States
EXR US Equity,2020,EXTRA SPACE STORAGE INC,10.0525,8.4053,0.5058,EXR     US,113.727,8761104384,461235008,6.75,Extra Space Storage Inc,Self-storage REIT,United States
F US Equity,2014,FORD MOTOR CO,-30.3306,-23.7142,-0.5572,F       US,17.265,210598002688,4876000000,6.65,Ford Motor Co,Automobiles,United States
F US Equity,2015,FORD MOTOR CO,18.9916,18.7121,1.4475,F       US,17.5,222498996224,8733999616,6.48,Ford Motor Co,Automobiles,United States
F US Equity,2016,FORD MOTOR CO,-67.1445,0,-3.3862,F       US,12.722,234962993152,12336000128,6.43,Ford Motor Co,Automobiles,United States
F US Equity,2017,FORD MOTOR CO,2.0952,1.9297,1.1495,F       US,12.54,251273003008,10731000192,6.56,Ford Motor Co,Automobiles,United States
F US Equity,2018,FORD MOTOR CO,63.4181,67.1216,2.4733,F       US,9.877,258965995520,9030000256,6.41,Ford Motor Co,Automobiles,United States
F US Equity,2019,FORD MOTOR CO,16.8949,25.2923,1.7071,F       US,10.382,258157002752,8622000192,6.39,Ford Motor Co,Automobiles,United States
F US Equity,2020,FORD MOTOR CO,264.3065,NA,6.7184,F       US,8.697,259943006208,NA,6.34,Ford Motor Co,Automobiles,United States
FANG US Equity,2019,DIAMONDBACK ENERGY INC,-71.3165,-67.3433,-1.2318,FANG    US,132.282,23552999424,-333797000,7.56,Diamondback Energy Inc,Exploration & Production,United States
FANG US Equity,2020,DIAMONDBACK ENERGY INC,-85.6941,-85.8517,-1.4048,FANG    US,53.25,18759999488,215000000,NA,Diamondback Energy Inc,Exploration & Production,United States
FAST US Equity,2014,FASTENAL CO,-25.1008,-24.1153,-0.6269,FAST    US,47.833,2372995072,229261000,6.53,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2015,FASTENAL CO,229.8472,236.2026,10.7404,FAST    US,39.167,2495277056,403046008,7.46,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2016,FASTENAL CO,-63.4152,0,-1.5165,FAST    US,41.667,2730468096,328592000,7.43,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2017,FASTENAL CO,62.2682,66.2193,3.7759,FAST    US,51,2901600000,478405000,7.33,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2018,FASTENAL CO,-45.9899,-46.2214,-1.3222,FAST    US,57.562,3193900032,491200000,7.19,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2019,FASTENAL CO,463.3438,462.2943,9.9335,FAST    US,34.4,3814200064,504800000,6.87,Fastenal Co,Industrial Wholesale & Rental,United States
FAST US Equity,2020,FASTENAL CO,61.8964,60.4842,2.3337,FAST    US,46.583,4108600064,847600000,7.1,Fastenal Co,Industrial Wholesale & Rental,United States
FBHS US Equity,2016,FORTUNE BRANDS HOME & SECURI,-64.4656,0,-2.048,FBHS    US,64.3,5212599808,379900000,6.91,Fortune Brands Home & Security,Building Products,United States
FBHS US Equity,2017,FORTUNE BRANDS HOME & SECURI,-38.4275,-27.0042,-1.6875,FBHS    US,71.031,5349300224,483800000,6.79,Fortune Brands Home & Security,Building Products,United States
FBHS US Equity,2018,FORTUNE BRANDS HOME & SECURI,-78.2994,-78.2994,-1.4883,FBHS    US,55.5,6169699840,415400000,6.79,Fortune Brands Home & Security,Building Products,United States
FBHS US Equity,2019,FORTUNE BRANDS HOME & SECURI,172.145,191.5217,10.4682,FBHS    US,62.769,6285599744,488100000,6.48,Fortune Brands Home & Security,Building Products,United States
FBHS US Equity,2020,FORTUNE BRANDS HOME & SECURI,21.5638,13.7628,0.4568,FBHS    US,90.938,6519000064,674600000,6.8,Fortune Brands Home & Security,Building Products,United States
FCX US Equity,2014,FREEPORT-MCMORAN INC,-85.534,-85.534,-2.73,FCX     US,38.762,63976001536,-169000000,6.65,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2015,FREEPORT-MCMORAN INC,-60.3199,-67.6054,-1.1543,FCX     US,14.571,50382999552,-3129000000,7.31,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2016,FREEPORT-MCMORAN INC,142.2116,0,2.8123,FCX     US,10.756,41400000512,-401000000,7.11,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2017,FREEPORT-MCMORAN INC,28.6588,28.6589,0.963,FCX     US,15.96,37326999552,2208000000,7.43,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2018,FREEPORT-MCMORAN INC,-61.6694,-61.6694,-1.3167,FCX     US,15.206,37748998144,3808000000,7.82,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2019,FREEPORT-MCMORAN INC,686.4992,686.4992,18.2833,FCX     US,12.458,40943001600,-1247000000,7.64,Freeport-McMoRan Inc,Base Metals,United States
FCX US Equity,2020,FREEPORT-MCMORAN INC,908.1159,NA,19.3095,FCX     US,20.083,41099001856,-448000000,8.29,Freeport-McMoRan Inc,Base Metals,United States
FDX US Equity,2014,FEDEX CORP,142.7892,142.7892,5.6993,FDX     US,175.583,32586999808,631000000,7.2,FedEx Corp,Courier Services,United States
FDX US Equity,2015,FEDEX CORP,126.0997,126.0999,7.774,FDX     US,184.25,37245001728,789000000,7.38,FedEx Corp,Courier Services,United States
FDX US Equity,2016,FEDEX CORP,13.1714,0,0.777,FDX     US,189.15,45575000064,592000000,7.42,FedEx Corp,Courier Services,United States
FDX US Equity,2017,FEDEX CORP,0.8028,0.8028,-0.0251,FDX     US,236.6,49350000640,-396000064,7.45,FedEx Corp,Courier Services,United States
FDX US Equity,2018,FEDEX CORP,-36.7426,-36.7426,-1.3201,FDX     US,287.731,51901001728,-1012999872,7.39,FedEx Corp,Courier Services,United States
FDX US Equity,2019,FEDEX CORP,330.3483,330.3482,13.5089,FDX     US,171.444,68451999744,-278000000,7.24,FedEx Corp,Courier Services,United States
FDX US Equity,2020,FEDEX CORP,144.9761,144.9762,4.0392,FDX     US,287.5,77648003072,1310000064,7.3,FedEx Corp,Courier Services,United States
FE US Equity,2014,FIRSTENERGY CORP,167.353,164.0208,10.1993,FE      US,35.719,51223998464,-673000000,6.96,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2015,FIRSTENERGY CORP,-50.7631,-51.5634,-2.0311,FE      US,35.867,52663001088,196000000,7.08,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2016,FIRSTENERGY CORP,129.1413,0,7.2417,FE      US,35.333,51960999936,33000000,7.27,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2017,FIRSTENERGY CORP,69.0434,66.5834,7.3114,FE      US,35.133,43648999424,886000000,7.35,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2018,FIRSTENERGY CORP,52.8571,-14.5507,-0.3798,FE      US,40.118,39443001344,-1152000064,7.46,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2019,FIRSTENERGY CORP,-22.3709,-22.8855,-1.7013,FE      US,50.5,41506000896,-56000000,7.85,FirstEnergy Corp,Integrated Electric Utilities,United States
FE US Equity,2020,FIRSTENERGY CORP,-41.1749,-41.1749,-0.9281,FE      US,38.115,42922000384,-737000000,NA,FirstEnergy Corp,Integrated Electric Utilities,United States
FFIV US Equity,2014,F5 INC,33.6908,33.6907,0.808,FFIV    US,131.515,2184950016,526274008,7.36,F5 Inc,Communications Equipment,United States
FFIV US Equity,2015,F5 INC,-57.5983,-57.5983,-1.552,FFIV    US,125.536,2312290048,624234008,7.22,F5 Inc,Communications Equipment,United States
FFIV US Equity,2016,F5 INC,139.285,0,4.4703,FFIV    US,134.227,2306322944,648047016,7.42,F5 Inc,Communications Equipment,United States
FFIV US Equity,2017,F5 INC,-5.8038,12.5398,0.5682,FFIV    US,127.688,2480800000,701600016,7.3,F5 Inc,Communications Equipment,United States
